Chronon Stage,System Depth,dt,Time | Depth Differential,Sommerfeld's Constant,McElveen's EQ,"Information Creation/ ""Distance to Event Horizon"" Rceh [Glyr]",Entropic Error Rate,pi(n),2(pi)*(EQ),,(C*pi)*(B/C),,,,,,2pi(n)+((Cpi*C/2)+2pi),,CAM Equation,x/lnx,difference u-v,t/u,li(x),g^-1,,
4376,4377,4,0.0009138679461,0.0002284669865,1094.25,15.38194331,0.06501129146,13750.75104,6875.375522,82.91788421,13750.75104,,,13750.75104,6875.375522,,27532.91802,,261.0304969,522.0584399,261.027943,0.5000024461,0.4770924742,0.06501129146,0,1
4377,4378,8,0.00182731841,0.0002284148013,547.25,14.68925301,0.06807698111,13753.89264,3438.473159,58.63849554,13753.89264,,,13753.89264,3438.473159,,27614.59943,,130.5434249,522.1634857,391.6200608,0.2500048902,0.9541589506,0.06807698111,0,1
4378,4379,4,0.0009134505595,0.0002283626399,1094.75,15.38285697,0.06500743014,13757.03423,6878.517115,82.93682605,13757.03423,,,13757.03423,6878.517115,,27545.48439,,261.135541,522.268529,261.132988,0.5000024441,0.47706648,0.06500743014,0,1
4379,4380,24,0.005479452055,0.0002283105023,182.5,13.59155418,0.07357510311,13760.17582,1146.681319,33.86268327,13760.17582,,,13760.17582,1146.681319,,28431.41351,,43.53878791,522.3735699,478.834782,0.08334799159,2.862320931,0.07357510311,0,1
4380,4381,4,0.000913033554,0.0002282583885,1095.25,15.38377021,0.06500357104,13763.31742,6881.658708,82.95576356,13763.31742,,,13763.31742,6881.658708,,27558.05076,,261.2405801,522.4786083,261.2380282,0.5000024421,0.4770405006,0.06500357104,0,1
4381,4382,8,0.001825650388,0.0002282062985,547.75,14.6910795,0.06806851737,13766.45901,3441.614752,58.66527723,13766.45901,,,13766.45901,3441.614752,,27639.73217,,130.6484625,522.5836442,391.9351817,0.2500048823,0.9540550327,0.06806851737,0,1
4382,4383,6,0.001368925394,0.0002281542323,730.5,14.97921793,0.06675915956,13769.6006,4589.866867,67.7485562,13769.6006,,,13769.6006,4589.866867,,27602.03305,,174.2314724,522.6886776,348.4572052,0.3333369936,0.7155218037,0.06675915956,0,1
4383,4384,12,0.002737226277,0.0002281021898,365.3333333,14.28652701,0.06999601789,13772.74219,2295.457032,47.91092811,13772.74219,,,13772.74219,2295.457032,,27777.96224,,87.13611033,522.7937086,435.6575983,0.1666739842,1.431004677,0.06999601789,0,1
4384,4385,4,0.0009122006842,0.000228050171,1096.25,15.38559545,0.06499585949,13775.88379,6887.941893,82.99362562,13775.88379,,,13775.88379,6887.941893,,27583.1835,,261.4506435,522.8987371,261.4480936,0.5000024382,0.4769885857,0.06499585949,0,1
4385,4386,16,0.003647970816,0.000227998176,274.125,13.99975714,0.07142981055,13779.02538,1722.378172,41.50154422,13779.02538,,,13779.02538,1722.378172,,27966.4578,,65.38056906,523.0037631,457.6231941,0.1250097488,1.907902465,0.07142981055,0,1
4386,4387,4,0.0009117848188,0.0002279462047,1096.75,15.38650744,0.06499200704,13782.16697,6891.083486,83.01255017,13782.16697,,,13782.16697,6891.083486,,27595.74987,,261.5556678,523.1087867,261.5531189,0.5000024363,0.4769626503,0.06499200704,0,1
4387,4388,6,0.001367365542,0.0002278942571,731.3333333,14.98149817,0.06674899856,13785.30856,4595.102855,67.78718798,13785.30856,,,13785.30856,4595.102855,,27633.44898,,174.4065139,523.2138078,348.8072939,0.3333369863,0.715424532,0.06674899856,0,1
4388,4389,16,0.00364547733,0.0002278423331,274.3125,14.00112466,0.07142283384,13788.45016,1723.55627,41.5157352,13788.45016,,,13788.45016,1723.55627,,27985.30736,,65.4199489,523.3188264,457.8988775,0.1250097371,1.907746918,0.07142283384,0,1
4389,4390,8,0.001822323462,0.0002277904328,548.75,14.69472747,0.06805161933,13791.59175,3447.897937,58.71880395,13791.59175,,,13791.59175,3447.897937,,27689.99765,,130.858508,523.4238426,392.5653346,0.2500048666,0.9538475491,0.06805161933,0,1
4390,4391,2,0.0004554771123,0.0002277385561,2195.5,16.08147736,0.06218334159,13794.73334,13794.73334,117.4509827,13794.73334,,,13794.73334,13794.73334,,27602.03305,,523.529493,523.5288562,-0.0006367046379,1.000001216,0.2384554116,0.06218334159,0,1
4391,4392,24,0.005464480874,0.0002276867031,183,13.59702614,0.0735454937,13797.87493,1149.822911,33.90903878,13797.87493,,,13797.87493,1149.822911,,28506.81174,,43.64379428,523.6338675,479.9900732,0.08334792112,2.861387254,0.0735454937,0,1
4392,4393,4,0.0009105394947,0.0002276348737,1098.25,15.38924093,0.06498046296,13801.01653,6900.508264,83.06929796,13801.01653,,,13801.01653,6900.508264,,27633.44898,,261.870711,523.7388762,261.8681652,0.5000024304,0.4768849317,0.06498046296,0,1
4393,4394,8,0.001820664543,0.0002275830678,549.25,14.69654896,0.068043185,13804.15812,3451.03953,58.74554902,13804.15812,,,13804.15812,3451.03953,,27715.13039,,130.9635159,523.8438825,392.8803666,0.2500048588,0.9537439828,0.068043185,0,1
4394,4395,8,0.001820250284,0.0002275312856,549.375,14.69700408,0.06804107794,13807.29971,3451.824928,58.75223339,13807.29971,,,13807.29971,3451.824928,,27721.41358,,130.9897664,523.9488864,392.95912,0.2500048569,0.9537181094,0.06804107794,0,1
4395,4396,12,0.002729754322,0.0002274795268,366.3333333,14.29199398,0.06996924301,13810.44131,2301.740218,47.97645482,13810.44131,,,13810.44131,2301.740218,,27853.36047,,87.34613099,524.0538877,436.7077568,0.1666739491,1.430538365,0.06996924301,0,1
4396,4397,2,0.0004548555834,0.0002274277917,2198.5,16.08420836,0.06217278325,13813.5829,13813.5829,117.5311997,13813.5829,,,13813.5829,13813.5829,,27639.73217,,524.1595226,524.1588867,-0.0006359393374,1.000001213,0.2384165962,0.06217278325,0,1
4397,4398,8,0.00181900864,0.00022737608,549.75,14.6983688,0.06803476043,13816.72449,3454.181123,58.77228192,13816.72449,,,13816.72449,3454.181123,,27740.26313,,131.068514,524.2638831,393.1953691,0.2500048511,0.9536405332,0.06803476043,0,1
4398,4399,4,0.0009092975676,0.0002273243919,1099.75,15.39197068,0.06496893872,13819.86608,6909.933042,83.12600701,13819.86608,,,13819.86608,6909.933042,,27671.14809,,262.1857099,524.3688771,262.1831672,0.5000024246,0.4768073445,0.06496893872,0,1
4399,4400,30,0.006818181818,0.0002272727273,146.6666667,13.37752226,0.07475225836,13823.00768,921.5338451,30.35677593,13823.00768,,,13823.00768,921.5338451,,29066.01523,,34.97445742,524.4738686,489.4994112,0.06668484268,3.575958195,0.07475225836,0,1
4400,4401,8,0.001817768689,0.0002272210861,550.125,14.69973259,0.06802844839,13826.14927,3456.537317,58.79232362,13826.14927,,,13826.14927,3456.537317,,27759.11269,,131.1472561,524.5788577,393.4316016,0.2500048452,0.9535630224,0.06802844839,0,1
4401,4402,8,0.001817355747,0.0002271694684,550.25,14.70018698,0.0680263456,13829.29086,3457.322715,58.79900267,13829.29086,,,13829.29086,3457.322715,,27765.39587,,131.1735023,524.6838443,393.510342,0.2500048433,0.9535372,0.0680263456,0,1
4402,4403,8,0.001816942993,0.0002271178742,550.375,14.70064127,0.06802424341,13832.43245,3458.108113,58.80568096,13832.43245,,,13832.43245,3458.108113,,27771.67906,,131.1997478,524.7888285,393.5890806,0.2500048414,0.9535113849,0.06802424341,0,1
4403,4404,12,0.00272479564,0.0002270663034,367,14.29563035,0.06995144501,13835.57405,2305.929008,48.02008963,13835.57405,,,13835.57405,2305.929008,,27903.62595,,87.48611195,524.8938101,437.4076982,0.1666739258,1.430228366,0.06995144501,0,1
4404,4405,4,0.0009080590238,0.000227014756,1101.25,15.39469672,0.06495743427,13838.71564,6919.35782,83.1826774,13838.71564,,,13838.71564,6919.35782,,27708.8472,,262.5006645,524.9987894,262.4981249,0.5000024188,0.4767298882,0.06495743427,0,1
4405,4406,4,0.0009078529278,0.000226963232,1101.5,15.39515069,0.06495551878,13841.85723,6920.928616,83.19211871,13841.85723,,,13841.85723,6920.928616,,27715.13039,,262.5531527,525.1037662,262.5506135,0.5000024178,0.4767169915,0.06495551878,0,1
4406,4407,8,0.001815293851,0.0002269117313,550.875,14.70245739,0.06801584073,13844.99882,3461.249706,58.83238654,13844.99882,,,13844.99882,3461.249706,,27796.8118,,131.3047238,525.2087405,393.9040167,0.2500048336,0.953408197,0.06801584073,0,1
4407,4408,16,0.003629764065,0.0002268602541,275.5,14.00976398,0.07137878993,13848.14042,1731.017552,41.60549906,13848.14042,,,13848.14042,1731.017552,,28104.68788,,65.6692903,525.3137124,459.6444221,0.1250096633,1.906764836,0.07137878993,0,1
4408,4409,2,0.0004536176004,0.0002268088002,2204.5,16.08965919,0.06215172044,13851.28201,13851.28201,117.6914696,13851.28201,,,13851.28201,13851.28201,,27715.13039,,525.4193162,525.4186818,-0.000634414538,1.000001207,0.2383391616,0.06215172044,0,1
4409,4410,36,0.008163265306,0.0002267573696,122.5,13.199741,0.07575906225,13854.4236,769.6902001,27.74329108,13854.4236,,,13854.4236,769.6902001,,29750.88243,,29.20717455,525.5236488,496.3164742,0.0555772792,4.289988969,0.07575906225,0,1
4410,4411,4,0.0009068238495,0.0002267059624,1102.75,15.39741904,0.06494594954,13857.56519,6928.782597,83.23930921,13857.56519,,,13857.56519,6928.782597,,27746.54632,,262.815575,525.6286133,262.8130383,0.500002413,0.4766525625,0.06494594954,0,1
4411,4412,6,0.001359927471,0.0002266545784,735.3333333,14.99240729,0.06670042913,13860.70679,4620.235596,67.97231492,13860.70679,,,13860.70679,4620.235596,,27784.24543,,175.2464272,525.7335753,350.4871481,0.3333369513,0.7149595313,0.06670042913,0,1
4412,4413,4,0.0009064128711,0.0002266032178,1103.25,15.39832566,0.06494212567,13863.84838,6931.92419,83.25817792,13863.84838,,,13863.84838,6931.92419,,27759.11269,,262.9205353,525.8385349,262.9179997,0.500002411,0.4766268162,0.06494212567,0,1
4413,4414,4,0.0009062075215,0.0002265518804,1103.5,15.39877881,0.06494021456,13866.98997,6933.494986,83.26761067,13866.98997,,,13866.98997,6933.494986,,27765.39587,,262.9730136,525.9434921,262.9704785,0.5000024101,0.4766139484,0.06494021456,0,1
4414,4415,4,0.000906002265,0.0002265005663,1103.75,15.39923186,0.06493830399,13870.13157,6935.065783,83.27704235,13870.13157,,,13870.13157,6935.065783,,27771.67906,,263.0254907,526.0484468,263.0229561,0.5000024091,0.4766010843,0.06493830399,0,1
4415,4416,28,0.00634057971,0.0002264492754,157.7142857,13.45377467,0.07432858249,13873.27316,990.9480827,31.47932786,13873.27316,,,13873.27316,990.9480827,,28984.33382,,37.59125463,526.1533991,488.5621444,0.0714454277,3.336117567,0.07432858249,0,1
4416,4417,4,0.0009055920308,0.0002263980077,1104.25,15.40013766,0.06493448448,13876.41475,6938.207375,83.29590251,13876.41475,,,13876.41475,6938.207375,,27784.24543,,263.1304412,526.2583489,263.1279076,0.5000024072,0.4765753669,0.06493448448,0,1
4417,4418,6,0.001358080579,0.0002263467632,736.3333333,14.9951253,0.06668833905,13879.55634,4626.518781,68.01851793,13879.55634,,,13879.55634,4626.518781,,27821.94454,,175.4563319,526.3632962,350.9069643,0.3333369427,0.7148437704,0.06668833905,0,1
4418,4419,6,0.001357773252,0.000226295542,736.5,14.99557794,0.06668632606,13882.69794,4627.565979,68.02621538,13882.69794,,,13882.69794,4627.565979,,27828.22773,,175.4913132,526.4682412,350.976928,0.3333369412,0.7148244958,0.06668632606,0,1
4419,4420,24,0.005429864253,0.0002262443439,184.1666667,13.60973612,0.07347681037,13885.83953,1157.153294,34.01695598,13885.83953,,,13885.83953,1157.153294,,28682.74093,,43.88869466,526.5731836,482.684489,0.08334775872,2.859220907,0.07347681037,0,1
4420,4421,2,0.0004523863379,0.000226193169,2210.5,16.09509521,0.06213072909,13888.98112,13888.98112,117.8515215,13888.98112,,,13888.98112,13888.98112,,27790.52861,,526.6787565,526.6781236,-0.0006328974711,1.000001202,0.2382619876,0.06213072909,0,1
4421,4422,16,0.003618272275,0.0002261420172,276.375,14.016106,0.07134649238,13892.12271,1736.515339,41.67151712,13892.12271,,,13892.12271,1736.515339,,28192.65247,,65.85294475,526.7830612,460.9301165,0.1250096094,1.906044545,0.07134649238,0,1
4422,4423,2,0.0004521817771,0.0002260908885,2211.5,16.09599978,0.06212723745,13895.26431,13895.26431,117.8781757,13895.26431,,,13895.26431,13895.26431,,27803.09498,,526.888629,526.8879964,-0.0006326453711,1.000001201,0.2382491505,0.06212723745,0,1
4423,4424,16,0.003616636528,0.000226039783,276.5,14.01701036,0.07134188918,13898.4059,1737.300737,41.68093974,13898.4059,,,13898.4059,1737.300737,,28205.21884,,65.87917621,526.992929,461.1137528,0.1250096018,1.905941877,0.07134188918,0,1
4424,4425,12,0.002711864407,0.0002259887006,368.75,14.30514447,0.06990492144,13901.54749,2316.924582,48.13444278,13901.54749,,,13901.54749,2316.924582,,28035.57284,,87.85343754,527.0978593,439.2444217,0.1666738652,1.429417923,0.06990492144,0,1
4425,4426,4,0.0009037505648,0.0002259376412,1106.5,15.40420868,0.06491732362,13904.68908,6952.344542,83.38072045,13904.68908,,,13904.68908,6952.344542,,27840.7941,,263.6026581,527.2027871,263.600129,0.5000023986,0.4764598166,0.06491732362,0,1
4426,4427,4,0.0009035464197,0.0002258866049,1106.75,15.4046605,0.06491541957,13907.83068,6953.915339,83.39013934,13907.83068,,,13907.83068,6953.915339,,27847.07728,,263.6551205,527.3077125,263.6525919,0.5000023976,0.4764469957,0.06491541957,0,1
4427,4428,24,0.005420054201,0.0002258355917,184.5,13.61335276,0.0734572899,13910.97227,1159.247689,34.04772664,13910.97227,,,13910.97227,1159.247689,,28733.00641,,43.95863688,527.4126354,483.4539985,0.08334771284,2.85860507,0.0734572899,0,1
4428,4429,4,0.000903138406,0.0002257846015,1107.25,15.40556385,0.0649116131,13914.11386,6957.056931,83.40897393,13914.11386,,,13914.11386,6957.056931,,27859.64365,,263.7600417,527.5175559,263.7575141,0.5000023957,0.4764213645,0.0649116131,0,1
4429,4430,8,0.001805869074,0.0002257336343,553.75,14.71286818,0.06796771285,13917.25546,3479.313864,58.98570898,13917.25546,,,13917.25546,3479.313864,,27941.32506,,131.9081455,527.6224739,395.7143284,0.2500047895,0.9528171086,0.06796771285,0,1
4430,4431,8,0.001805461521,0.0002256826901,553.875,14.7133196,0.06796562755,13920.39705,3480.099262,58.99236613,13920.39705,,,13920.39705,3480.099262,,27947.60825,,131.9343739,527.7273895,395.7930156,0.2500047876,0.9527914954,0.06796562755,0,1
4431,4432,10,0.00225631769,0.000225631769,443.2,14.49062736,0.06901012461,13923.53864,2784.707728,52.77033,13923.53864,,,13923.53864,2784.707728,,28010.4401,,105.5696181,527.8323027,422.2626846,0.2000059821,1.190957362,0.06901012461,0,1
4432,4433,8,0.001804646966,0.0002255808707,554.125,14.71422213,0.06796145874,13926.68023,3481.670058,59.00567819,13926.68023,,,13926.68023,3481.670058,,27960.17462,,131.9868289,527.9372134,395.9503845,0.2500047838,0.9527402903,0.06796145874,0,1
4433,4434,8,0.001804239964,0.0002255299955,554.25,14.71467324,0.06795937523,13929.82183,3482.455457,59.01233309,13929.82183,,,13929.82183,3482.455457,,27966.4578,,132.0130555,528.0421217,396.0290662,0.2500047819,0.9527146985,0.06795937523,0,1
4434,4435,4,0.0009019165727,0.0002254791432,1108.75,15.40827143,0.06490020666,13932.96342,6966.481709,83.46545219,13932.96342,,,13932.96342,6966.481709,,27897.34276,,264.074776,528.1470275,264.0722515,0.50000239,0.4763445569,0.06490020666,0,1
4435,4436,6,0.001352569883,0.0002254283138,739.3333333,15.00325723,0.06665219324,13936.10501,4645.368337,68.15693902,13936.10501,,,13936.10501,4645.368337,,27935.04188,,176.08587,528.2519309,352.1660609,0.3333369169,0.7144976523,0.06665219324,0,1
4436,4437,12,0.002704530088,0.0002253775073,369.75,14.31056085,0.0698784632,13939.2466,2323.207767,48.19966564,13939.2466,,,13939.2466,2323.207767,,28110.97106,,88.06325727,528.3568319,440.2935746,0.1666738309,1.428956949,0.0698784632,0,1
4437,4438,8,0.00180261379,0.0002253267237,554.75,14.71647667,0.06795104717,13942.3882,3485.597049,59.03894519,13942.3882,,,13942.3882,3485.597049,,27991.59054,,132.1179556,528.4617304,396.3437748,0.2500047743,0.9526124028,0.06795104717,0,1
4438,4439,4,0.0009011038522,0.0002252759631,1109.75,15.41007445,0.06489261316,13945.52979,6972.764895,83.50308314,13945.52979,,,13945.52979,6972.764895,,27922.47551,,264.2845745,528.5666265,264.282052,0.5000023862,0.4762934233,0.06489261316,0,1
4439,4440,32,0.007207207207,0.0002252252252,138.75,13.33108341,0.07501265797,13948.67138,871.7919614,29.52612337,13948.67138,,,13948.67138,871.7919614,,29512.12139,,33.05205758,528.6715202,495.6194626,0.06251908097,3.810245191,0.07501265797,0,1
4440,4441,2,0.0004503490205,0.0002251745102,2220.5,16.10412253,0.0620959011,13951.81297,13951.81297,118.1177928,13951.81297,,,13951.81297,13951.81297,,27916.19232,,528.7770419,528.7764115,-0.000630386018,1.000001192,0.238133939,0.0620959011,0,1
4441,4442,4,0.0009004952724,0.0002251238181,1110.5,15.41142565,0.06488692369,13954.95457,6977.477284,83.53129523,13954.95457,,,13954.95457,6977.477284,,27941.32506,,264.4419107,528.8813003,264.4393896,0.5000023834,0.4762551106,0.06488692369,0,1
4442,4443,4,0.0009002925951,0.0002250731488,1110.75,15.41187584,0.06488502828,13958.09616,6979.04808,83.54069715,13958.09616,,,13958.09616,6979.04808,,27947.60825,,264.4943536,528.9861867,264.4918331,0.5000023824,0.4762423468,0.06488502828,0,1
4443,4444,12,0.002700270027,0.0002250225023,370.3333333,14.31371365,0.06986307148,13961.23775,2326.872959,48.23767157,13961.23775,,,13961.23775,2326.872959,,28154.95336,,88.18562514,529.0910706,440.9054455,0.1666738111,1.42868876,0.06986307148,0,1
4444,4445,8,0.001799775028,0.0002249718785,555.625,14.71962875,0.067936496,13964.37935,3491.094836,59.08548753,13964.37935,,,13964.37935,3491.094836,,28035.57284,,132.3015076,529.1959521,396.8944446,0.2500047611,0.9524336596,0.067936496,0,1
4445,4446,24,0.005398110661,0.0002249212776,185.25,13.62146636,0.0734135352,13967.52094,1163.960078,34.11685915,13967.52094,,,13967.52094,1163.960078,,28846.10375,,44.11595948,529.3008312,485.1848717,0.08334761043,2.85722446,0.0734135352,0,1
4446,4447,2,0.0004497413987,0.0002248706993,2223.5,16.1068228,0.06208549087,13970.66253,13970.66253,118.1975572,13970.66253,,,13970.66253,13970.66253,,27953.89143,,529.4063375,529.4057079,-0.0006296366766,1.000001189,0.2380956635,0.06208549087,0,1
4447,4448,12,0.002697841727,0.0002248201439,370.6666667,14.31551302,0.06985429013,13973.80412,2328.967354,48.25937581,13973.80412,,,13973.80412,2328.967354,,28180.0861,,88.25554072,529.5105821,441.2550414,0.1666737997,1.428535743,0.06985429013,0,1
4448,4449,4,0.0008990784446,0.0002247696111,1112.25,15.4145749,0.06487366706,13976.94572,6988.472858,83.59708642,13976.94572,,,13976.94572,6988.472858,,27985.30736,,264.8089857,529.6154539,264.8064682,0.5000023768,0.4761658385,0.06487366706,0,1
4449,4450,12,0.002696629213,0.0002247191011,370.8333333,14.3164121,0.06984990324,13980.08731,2330.014551,48.27022427,13980.08731,,,13980.08731,2330.014551,,28192.65247,,88.29049609,529.7203233,441.4298272,0.1666737941,1.428459299,0.06984990324,0,1
4450,4451,2,0.0004493372276,0.0002246686138,2225.5,16.10862096,0.06207856046,13983.2289,13983.2289,118.2507036,13983.2289,,,13983.2289,13983.2289,,27979.02417,,529.8258194,529.8251902,-0.0006291381761,1.000001187,0.2380701821,0.06207856046,0,1
4451,4452,24,0.00539083558,0.0002246181491,185.5,13.62416359,0.0733990012,13986.37049,1165.530874,34.13987221,13986.37049,,,13986.37049,1165.530874,,28883.80286,,44.1683858,529.9300548,485.761669,0.08334757655,2.856765794,0.0733990012,0,1
4452,4453,4,0.0008982708287,0.0002245677072,1113.25,15.41637225,0.06486610363,13989.51209,6994.756043,83.63465815,13989.51209,,,13989.51209,6994.756043,,28010.4401,,265.0187162,530.0349169,265.0162007,0.500002373,0.476114904,0.06486610363,0,1
